cell_id,asset_id,report_date,ticcs_subclass,economic_content_fingerprint,expected_2025_overall_rating,expected_2030_revenue_growth,expected_2030_market_demand_impact,expected_2030_market_demand_rating,surface,source_uri
304804,USA_12393,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_304804_CA_CAISO_SolarPV_transition_risks.xlsx
304907,USA_12496,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_304907_MO_MISO_SolarPV_transition_risks.xlsx
306266,USA_12599,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_306266_AZ_WEIM_SolarPV_transition_risks.xlsx
306368,USA_12701,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_306368_KY_PJM_SolarPV_transition_risks.xlsx
307730,USA_12804,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_307730_NM_WEIM_SolarPV_transition_risks.xlsx
307833,USA_12907,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_307833_VA_PJM_SolarPV_transition_risks.xlsx
309191,USA_13009,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_309191_TX_ERCOT_SolarPV_transition_risks.xlsx
309294,USA_13112,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_309294_NC_PJM_SolarPV_transition_risks.xlsx
310654,USA_13215,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_310654_OK_SPP_SolarPV_transition_risks.xlsx
312013,USA_13317,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_312013_CA_CAISO_SolarPV_transition_risks.xlsx
312116,USA_13420,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_312116_AR_MISO_SolarPV_transition_risks.xlsx
313480,USA_13523,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_313480_AZ_WEIM_SolarPV_transition_risks.xlsx
313582,USA_13625,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_313582_TN_Non-ISO_TVA_SolarPV_transition_risks.xlsx
314944,USA_13728,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_314944_NM_WEIM_SolarPV_transition_risks.xlsx
315047,USA_13831,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_315047_NC_PJM_SolarPV_transition_risks.xlsx
316410,USA_13933,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_316410_OK_SPP_SolarPV_transition_risks.xlsx
317776,USA_14036,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_317776_CA_CAISO_SolarPV_transition_risks.xlsx
317879,USA_14139,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_317879_TN_Non-ISO_TVA_SolarPV_transition_risks.xlsx
319244,USA_14241,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_319244_NM_WEIM_SolarPV_transition_risks.xlsx
319347,USA_14344,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_319347_SC_Non-ISO_DukeCarolinas_SolarPV_transition_risks.xlsx
320715,USA_14447,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_320715_TX_ERCOT_SolarPV_transition_risks.xlsx
322089,USA_14549,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_322089_CA_CAISO_SolarPV_transition_risks.xlsx
322192,USA_14652,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_322192_AR_MISO_SolarPV_transition_risks.xlsx
323572,USA_14755,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_323572_NM_WEIM_SolarPV_transition_risks.xlsx
323674,USA_14857,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_323674_SC_Non-ISO_DukeCarolinas_SolarPV_transition_risks.xlsx
325055,USA_14960,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_325055_TX_ERCOT_SolarPV_transition_risks.xlsx
326443,USA_15063,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_326443_AZ_WEIM_SolarPV_transition_risks.xlsx
326545,USA_15165,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_326545_GA_Non-ISO_Southern_SolarPV_transition_risks.xlsx
327934,USA_15268,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_327934_TX_ERCOT_SolarPV_transition_risks.xlsx
329324,USA_15371,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_329324_NM_WEIM_SolarPV_transition_risks.xlsx
329426,USA_15473,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_329426_GA_Non-ISO_Southern_SolarPV_transition_risks.xlsx
330818,USA_15576,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_330818_TX_ERCOT_SolarPV_transition_risks.xlsx
332221,USA_15679,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_332221_NM_WEIM_SolarPV_transition_risks.xlsx
333629,USA_15782,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_333629_AZ_WEIM_SolarPV_transition_risks.xlsx
333731,USA_15884,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_333731_AL_Non-ISO_Southern_SolarPV_transition_risks.xlsx
335144,USA_15987,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_335144_LA_MISO_SolarPV_transition_risks.xlsx
336568,USA_16090,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_336568_TX_ERCOT_SolarPV_transition_risks.xlsx
337996,USA_16192,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_337996_TX_ERCOT_SolarPV_transition_risks.xlsx
339440,USA_16295,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_339440_TX_ERCOT_SolarPV_transition_risks.xlsx
340886,USA_16398,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_340886_TX_ERCOT_SolarPV_transition_risks.xlsx
342333,USA_16500,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_342333_TX_ERCOT_SolarPV_transition_risks.xlsx
343782,USA_16603,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_343782_TX_ERCOT_SolarPV_transition_risks.xlsx
345233,USA_16706,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_345233_LA_MISO_SolarPV_transition_risks.xlsx
346713,USA_16808,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_346713_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx
349588,USA_16911,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_349588_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx
353913,USA_17014,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_353913_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx
361112,USA_17116,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_361112_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx
376954,USA_17219,2026-09-17,IC702010,52873a58bb1774e8eb357b9ee2632b02e9d502b9d029bcfc8fff973ae325fc43,F,0.218766,0.64723,D,solar_transition,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx
235780,USA_17220,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx
238615,USA_17323,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_238615_MT_WEIM_OnshoreWind_transition_risks.xlsx
240047,USA_17426,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_240047_MT_WEIM_OnshoreWind_transition_risks.xlsx
241467,USA_17529,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_241467_MT_WEIM_OnshoreWind_transition_risks.xlsx
242880,USA_17632,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_242880_WA_WEIM_OnshoreWind_transition_risks.xlsx
242983,USA_17735,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_242983_MN_MISO_OnshoreWind_transition_risks.xlsx
244387,USA_17838,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_244387_ND_MISO_OnshoreWind_transition_risks.xlsx
245795,USA_17941,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_245795_MT_WEIM_OnshoreWind_transition_risks.xlsx
247205,USA_18044,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_247205_WA_WEIM_OnshoreWind_transition_risks.xlsx
247308,USA_18147,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_247308_MN_MISO_OnshoreWind_transition_risks.xlsx
248715,USA_18250,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_248715_ND_MISO_OnshoreWind_transition_risks.xlsx
250119,USA_18353,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_250119_MT_WEIM_OnshoreWind_transition_risks.xlsx
251513,USA_18456,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_251513_WA_WEIM_OnshoreWind_transition_risks.xlsx
251616,USA_18559,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_251616_MN_MISO_OnshoreWind_transition_risks.xlsx
252997,USA_18662,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_252997_MT_WEIM_OnshoreWind_transition_risks.xlsx
253100,USA_18765,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_253100_MI_MISO_OnshoreWind_transition_risks.xlsx
254474,USA_18868,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_254474_ND_MISO_OnshoreWind_transition_risks.xlsx
255849,USA_18971,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_255849_OR_WEIM_OnshoreWind_transition_risks.xlsx
255952,USA_19074,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_255952_WI_MISO_OnshoreWind_transition_risks.xlsx
257335,USA_19177,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_257335_MT_WEIM_OnshoreWind_transition_risks.xlsx
258715,USA_19280,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_258715_OR_WEIM_OnshoreWind_transition_risks.xlsx
258818,USA_19383,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_258818_MN_MISO_OnshoreWind_transition_risks.xlsx
260190,USA_19487,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_260190_MT_WEIM_OnshoreWind_transition_risks.xlsx
260300,USA_19590,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_260300_MI_MISO_OnshoreWind_transition_risks.xlsx
261653,USA_19693,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_261653_WY_WEIM_OnshoreWind_transition_risks.xlsx
261794,USA_19796,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_261794_NH_ISO-NE_OnshoreWind_transition_risks.xlsx
263109,USA_19899,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_263109_SD_MISO_OnshoreWind_transition_risks.xlsx
263247,USA_20002,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_263247_ME_ISO-NE_OnshoreWind_transition_risks.xlsx
264565,USA_20105,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_264565_SD_MISO_OnshoreWind_transition_risks.xlsx
265922,USA_20208,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_265922_OR_WEIM_OnshoreWind_transition_risks.xlsx
266025,USA_20311,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_266025_MN_MISO_OnshoreWind_transition_risks.xlsx
267381,USA_20414,2026-09-16,IC701010,f50fc22b335ecf348ceda0a1669872630df108d41c78b0cda9b0b36e5afaa9de,F,0.218766,0.64723,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_267381_ID_WEIM_OnshoreWind_transition_risks.xlsx
267484,USA_20517,2026-09-16,IC701010,23850bce84e11209f606cf09004ffbeeb5fec3e47df4791cc941ac6e46dac21a,E,0.630592,2.045696,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_267484_WI_MISO_OnshoreWind_transition_risks.xlsx
268842,USA_20620,2026-09-16,IC701010,23850bce84e11209f606cf09004ffbeeb5fec3e47df4791cc941ac6e46dac21a,E,0.630592,2.045696,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_268842_WY_WEIM_OnshoreWind_transition_risks.xlsx
268976,USA_20723,2026-09-16,IC701010,23850bce84e11209f606cf09004ffbeeb5fec3e47df4791cc941ac6e46dac21a,E,0.630592,2.045696,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_268976_NY_NYISO_OnshoreWind_transition_risks.xlsx
270303,USA_20826,2026-09-16,IC701010,23850bce84e11209f606cf09004ffbeeb5fec3e47df4791cc941ac6e46dac21a,E,0.630592,2.045696,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_270303_WY_WEIM_OnshoreWind_transition_risks.xlsx
270426,USA_20929,2026-09-16,IC701010,23850bce84e11209f606cf09004ffbeeb5fec3e47df4791cc941ac6e46dac21a,E,0.630592,2.045696,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_270426_NY_NYISO_OnshoreWind_transition_risks.xlsx
271754,USA_21032,2026-09-16,IC701010,23850bce84e11209f606cf09004ffbeeb5fec3e47df4791cc941ac6e46dac21a,E,0.630592,2.045696,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_271754_SD_MISO_OnshoreWind_transition_risks.xlsx
271877,USA_21135,2026-09-16,IC701010,23850bce84e11209f606cf09004ffbeeb5fec3e47df4791cc941ac6e46dac21a,E,0.630592,2.045696,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_271877_NH_ISO-NE_OnshoreWind_transition_risks.xlsx
273204,USA_21238,2026-09-16,IC701010,23850bce84e11209f606cf09004ffbeeb5fec3e47df4791cc941ac6e46dac21a,E,0.630592,2.045696,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_273204_NE_SPP_OnshoreWind_transition_risks.xlsx
274554,USA_21341,2026-09-16,IC701010,23850bce84e11209f606cf09004ffbeeb5fec3e47df4791cc941ac6e46dac21a,E,0.630592,2.045696,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_274554_OR_WEIM_OnshoreWind_transition_risks.xlsx
274657,USA_21444,2026-09-16,IC701010,23850bce84e11209f606cf09004ffbeeb5fec3e47df4791cc941ac6e46dac21a,E,0.630592,2.045696,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_274657_IA_MISO_OnshoreWind_transition_risks.xlsx
276007,USA_21547,2026-09-16,IC701010,23850bce84e11209f606cf09004ffbeeb5fec3e47df4791cc941ac6e46dac21a,E,0.630592,2.045696,D,wind_transition,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_276007_OR_WEIM_OnshoreWind_transition_risks.xlsx
