asset_id,asset_type,carbon_price,carbon_price_unit,cell_id,direct_carbon_cost_impact,direct_carbon_cost_rating,horizon,market_demand_shifts_impact,market_demand_shifts_rating,overall_transition_rating,readme_asset_revenue,readme_asset_value,report_date,revenue_growth,revenue_growth_unit,scenario,scope_1_2_intensity,scope_1_2_intensity_unit,scope_3_intensity,scope_3_intensity_unit,source_uri,surface,ticcs_subclass
USA_17219,Photovoltaic Power Generation,7.483067,$/tCO2,376954,,A,2025,,F,F,10000000,100000000,2026-09-17,,%,Fragmented World,40.23823,tCO2/M$,223.322177,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,7.5278,$/tCO2,376954,-8.9e-05,A,2030,-0.424708,G,G,10000000,100000000,2026-09-17,-0.148618,%,Fragmented World,30.830046,tCO2/M$,171.106753,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,36.958033,$/tCO2,376954,-0.022964,D,2035,0.950321,C,C,10000000,100000000,2026-09-17,0.434888,%,Fragmented World,24.185928,tCO2/M$,134.231903,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,74.173733,$/tCO2,376954,-0.048923,E,2040,3.528463,A,A,10000000,100000000,2026-09-17,0.732042,%,Fragmented World,17.105051,tCO2/M$,94.933033,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,109.897667,$/tCO2,376954,-0.066751,F,2045,6.446693,A,A,10000000,100000000,2026-09-17,0.813974,%,Fragmented World,11.70656,tCO2/M$,64.97141,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,148.8311,$/tCO2,376954,-0.075679,F,2050,9.593276,A,A,10000000,100000000,2026-09-17,0.897821,%,Fragmented World,7.205657,tCO2/M$,39.991398,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,45.3486,$/tCO2,376954,,A,2025,,F,F,10000000,100000000,2026-09-17,,%,Nationally Determined Contributions (NDCs),40.23823,tCO2/M$,223.322177,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,124.8266,$/tCO2,376954,-0.131527,F,2030,6.782097,A,A,10000000,100000000,2026-09-17,2.208333,%,Nationally Determined Contributions (NDCs),23.250996,tCO2/M$,129.043027,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,119.402567,$/tCO2,376954,-0.138599,F,2035,11.311458,A,A,10000000,100000000,2026-09-17,1.733446,%,Nationally Determined Contributions (NDCs),16.42105,tCO2/M$,91.136827,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,129.013733,$/tCO2,376954,-0.127349,F,2040,14.7764,A,A,10000000,100000000,2026-09-17,1.428267,%,Nationally Determined Contributions (NDCs),11.121062,tCO2/M$,61.721894,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,133.7298,$/tCO2,376954,-0.116062,F,2045,17.340884,A,A,10000000,100000000,2026-09-17,1.160001,%,Nationally Determined Contributions (NDCs),8.486887,tCO2/M$,47.102222,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,133.5331,$/tCO2,376954,-0.105297,F,2050,19.380274,A,A,10000000,100000000,2026-09-17,1.011562,%,Nationally Determined Contributions (NDCs),6.129317,tCO2/M$,34.017709,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,53.4099,$/tCO2,376954,,A,2025,,F,F,10000000,100000000,2026-09-17,,%,Net Zero 2050,40.23823,tCO2/M$,223.322177,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,212.672833,$/tCO2,376954,-0.249559,F,2030,8.740638,A,A,10000000,100000000,2026-09-17,2.834905,%,Net Zero 2050,21.283241,tCO2/M$,118.121985,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,311.5568,$/tCO2,376954,-0.272295,F,2035,17.32236,A,A,10000000,100000000,2026-09-17,2.912977,%,Net Zero 2050,9.247252,tCO2/M$,51.322249,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,437.885067,$/tCO2,376954,-0.247699,F,2040,25.098965,A,A,10000000,100000000,2026-09-17,2.549501,%,Net Zero 2050,4.087137,tCO2/M$,22.68361,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,621.293133,$/tCO2,376954,-0.212655,F,2045,31.432978,A,A,10000000,100000000,2026-09-17,2.162065,%,Net Zero 2050,1.093381,tCO2/M$,6.068263,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17219,Photovoltaic Power Generation,937.618467,$/tCO2,376954,-0.176052,F,2050,37.002403,A,A,10000000,100000000,2026-09-17,1.975306,%,Net Zero 2050,,tCO2/M$,,tCO2/M$,gs://infrasure-scr-data/Solar-asset/transition_risk/CONUS13K_Cell_376954_FL_Non-ISO_FRCC_SolarPV_transition_risks.xlsx,solar_transition,IC702010
USA_17220,On-Shore Wind Power Generation,10.0044,$/tCO2,235780,,A,2025,,F,F,10000000,100000000,2026-09-16,,%,Below 2°C,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,60.953333,$/tCO2,235780,-0.00994,C,2030,4.100109,A,A,10000000,100000000,2026-09-16,1.361994,%,Below 2°C,2.858184,tCO2/M$,1.200437,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,84.3437,$/tCO2,235780,-0.012259,C,2035,8.427847,A,A,10000000,100000000,2026-09-16,1.538997,%,Below 2°C,1.897612,tCO2/M$,0.796997,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,119.9719,$/tCO2,235780,-0.012672,C,2040,12.712048,A,A,10000000,100000000,2026-09-16,1.47901,%,Below 2°C,1.135839,tCO2/M$,0.477052,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,165.8215,$/tCO2,235780,-0.012095,C,2045,16.7702,A,A,10000000,100000000,2026-09-16,1.392466,%,Below 2°C,0.534824,tCO2/M$,0.224626,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,216.3842,$/tCO2,235780,-0.010952,C,2050,20.681506,A,A,10000000,100000000,2026-09-16,1.331158,%,Below 2°C,0.230206,tCO2/M$,0.096687,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.473967,$/tCO2,235780,,A,2025,,F,F,10000000,100000000,2026-09-16,,%,Climate Breakdown,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.495833,$/tCO2,235780,-5e-06,A,2030,,F,F,10000000,100000000,2026-09-16,,%,Climate Breakdown,3.346369,tCO2/M$,1.405475,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.712133,$/tCO2,235780,-2.6e-05,A,2035,,F,F,10000000,100000000,2026-09-16,,%,Climate Breakdown,2.976069,tCO2/M$,1.249949,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.943,$/tCO2,235780,-5.1e-05,A,2040,,F,F,10000000,100000000,2026-09-16,,%,Climate Breakdown,2.570712,tCO2/M$,1.079699,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,8.188467,$/tCO2,235780,-7.5e-05,A,2045,,F,F,10000000,100000000,2026-09-16,,%,Climate Breakdown,2.226414,tCO2/M$,0.935094,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,8.448467,$/tCO2,235780,-9.6e-05,A,2050,,F,F,10000000,100000000,2026-09-16,,%,Climate Breakdown,1.972479,tCO2/M$,0.828441,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.473967,$/tCO2,235780,,A,2025,,F,F,10000000,100000000,2026-09-16,,%,Climate Destabilization,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.495833,$/tCO2,235780,-5e-06,A,2030,,F,F,10000000,100000000,2026-09-16,,%,Climate Destabilization,3.346369,tCO2/M$,1.405475,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.712133,$/tCO2,235780,-2.6e-05,A,2035,,F,F,10000000,100000000,2026-09-16,,%,Climate Destabilization,2.976069,tCO2/M$,1.249949,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.943,$/tCO2,235780,-5.1e-05,A,2040,,F,F,10000000,100000000,2026-09-16,,%,Climate Destabilization,2.570712,tCO2/M$,1.079699,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,8.188467,$/tCO2,235780,-7.5e-05,A,2045,,F,F,10000000,100000000,2026-09-16,,%,Climate Destabilization,2.226414,tCO2/M$,0.935094,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,8.448467,$/tCO2,235780,-9.6e-05,A,2050,,F,F,10000000,100000000,2026-09-16,,%,Climate Destabilization,1.972479,tCO2/M$,0.828441,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.473967,$/tCO2,235780,,A,2025,,F,F,10000000,100000000,2026-09-16,,%,Current Policies,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.495833,$/tCO2,235780,-5e-06,A,2030,,F,F,10000000,100000000,2026-09-16,,%,Current Policies,3.346369,tCO2/M$,1.405475,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.712133,$/tCO2,235780,-2.6e-05,A,2035,,F,F,10000000,100000000,2026-09-16,,%,Current Policies,2.976069,tCO2/M$,1.249949,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.943,$/tCO2,235780,-5.1e-05,A,2040,,F,F,10000000,100000000,2026-09-16,,%,Current Policies,2.570712,tCO2/M$,1.079699,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,8.188467,$/tCO2,235780,-7.5e-05,A,2045,,F,F,10000000,100000000,2026-09-16,,%,Current Policies,2.226414,tCO2/M$,0.935094,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,8.448467,$/tCO2,235780,-9.6e-05,A,2050,,F,F,10000000,100000000,2026-09-16,,%,Current Policies,1.972479,tCO2/M$,0.828441,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.473967,$/tCO2,235780,,A,2025,,F,F,10000000,100000000,2026-09-16,,%,Delayed transition,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.495833,$/tCO2,235780,-5e-06,A,2030,-0.947056,G,G,10000000,100000000,2026-09-16,-0.335531,%,Delayed transition,3.399214,tCO2/M$,1.42767,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,124.923933,$/tCO2,235780,-0.009001,C,2035,2.620989,A,A,10000000,100000000,2026-09-16,1.045523,%,Delayed transition,2.261225,tCO2/M$,0.949715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,234.4933,$/tCO2,235780,-0.014661,C,2040,8.958078,A,A,10000000,100000000,2026-09-16,1.714501,%,Delayed transition,0.977026,tCO2/M$,0.410351,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,373.270267,$/tCO2,235780,-0.01617,D,2045,15.839226,A,A,10000000,100000000,2026-09-16,1.74183,%,Delayed transition,0.496181,tCO2/M$,0.208396,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,631.636767,$/tCO2,235780,-0.016856,D,2050,22.039169,A,A,10000000,100000000,2026-09-16,1.647397,%,Delayed transition,0.311417,tCO2/M$,0.130795,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,11.192149,$/tCO2,235780,,A,2025,3e-08,F,F,10000000,100000000,2026-09-16,,%,Expected,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,19.969,$/tCO2,235780,-0.001872,A,2030,0.64723,D,D,10000000,100000000,2026-09-16,0.218766,%,Expected,3.26574,tCO2/M$,1.371611,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,26.859564,$/tCO2,235780,-0.002842,B,2035,1.420115,A,A,10000000,100000000,2026-09-16,0.28846,%,Expected,2.785529,tCO2/M$,1.169922,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,36.208995,$/tCO2,235780,-0.003644,B,2040,2.305565,A,A,10000000,100000000,2026-09-16,0.317185,%,Expected,2.291533,tCO2/M$,0.962444,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,46.044097,$/tCO2,235780,-0.00432,C,2045,3.153504,A,A,10000000,100000000,2026-09-16,0.303436,%,Expected,1.915082,tCO2/M$,0.804334,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,59.373454,$/tCO2,235780,-0.004944,C,2050,3.959225,A,A,10000000,100000000,2026-09-16,0.300055,%,Expected,1.632999,tCO2/M$,0.685859,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.483067,$/tCO2,235780,,A,2025,,F,F,10000000,100000000,2026-09-16,,%,Fragmented World,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,7.5278,$/tCO2,235780,-1e-05,A,2030,-0.424708,G,G,10000000,100000000,2026-09-16,-0.148618,%,Fragmented World,3.374355,tCO2/M$,1.417229,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,36.958033,$/tCO2,235780,-0.002513,B,2035,0.950321,C,C,10000000,100000000,2026-09-16,0.434888,%,Fragmented World,2.647155,tCO2/M$,1.111805,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,74.173733,$/tCO2,235780,-0.005355,C,2040,3.528463,A,A,10000000,100000000,2026-09-16,0.732042,%,Fragmented World,1.872152,tCO2/M$,0.786304,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,109.897667,$/tCO2,235780,-0.007306,C,2045,6.446693,A,A,10000000,100000000,2026-09-16,0.813974,%,Fragmented World,1.281286,tCO2/M$,0.53814,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,148.8311,$/tCO2,235780,-0.008283,C,2050,9.593276,A,A,10000000,100000000,2026-09-16,0.897821,%,Fragmented World,0.788661,tCO2/M$,0.331238,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,45.3486,$/tCO2,235780,,A,2025,,F,F,10000000,100000000,2026-09-16,,%,Nationally Determined Contributions (NDCs),4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,124.8266,$/tCO2,235780,-0.014396,C,2030,6.782097,A,A,10000000,100000000,2026-09-16,2.208333,%,Nationally Determined Contributions (NDCs),2.544826,tCO2/M$,1.068827,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,119.402567,$/tCO2,235780,-0.01517,C,2035,11.311458,A,A,10000000,100000000,2026-09-16,1.733446,%,Nationally Determined Contributions (NDCs),1.797287,tCO2/M$,0.754861,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,129.013733,$/tCO2,235780,-0.013938,C,2040,14.7764,A,A,10000000,100000000,2026-09-16,1.428267,%,Nationally Determined Contributions (NDCs),1.217203,tCO2/M$,0.511225,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,133.7298,$/tCO2,235780,-0.012703,C,2045,17.340884,A,A,10000000,100000000,2026-09-16,1.160001,%,Nationally Determined Contributions (NDCs),0.928892,tCO2/M$,0.390134,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,133.5331,$/tCO2,235780,-0.011525,C,2050,19.380274,A,A,10000000,100000000,2026-09-16,1.011562,%,Nationally Determined Contributions (NDCs),0.670855,tCO2/M$,0.281759,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,53.4099,$/tCO2,235780,,A,2025,,F,F,10000000,100000000,2026-09-16,,%,Net Zero 2050,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,212.672833,$/tCO2,235780,-0.027314,E,2030,8.740638,A,A,10000000,100000000,2026-09-16,2.834905,%,Net Zero 2050,2.329455,tCO2/M$,0.978371,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,311.5568,$/tCO2,235780,-0.029803,E,2035,17.32236,A,A,10000000,100000000,2026-09-16,2.912977,%,Net Zero 2050,1.012114,tCO2/M$,0.425088,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,437.885067,$/tCO2,235780,-0.027111,E,2040,25.098965,A,A,10000000,100000000,2026-09-16,2.549501,%,Net Zero 2050,0.447338,tCO2/M$,0.187882,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,621.293133,$/tCO2,235780,-0.023275,D,2045,31.432978,A,A,10000000,100000000,2026-09-16,2.162065,%,Net Zero 2050,0.119671,tCO2/M$,0.050262,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_17220,On-Shore Wind Power Generation,937.618467,$/tCO2,235780,-0.019269,D,2050,37.002403,A,A,10000000,100000000,2026-09-16,1.975306,%,Net Zero 2050,,tCO2/M$,,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_235780_MN_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_18546,On-Shore Wind Power Generation,10.0044,$/tCO2,251603,,A,2025,,F,F,10000000,100000000,2026-09-16,,%,Below 2°C,4.404083,tCO2/M$,1.849715,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_251603_ND_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
USA_18546,On-Shore Wind Power Generation,60.953333,$/tCO2,251603,-0.00994,C,2030,4.100109,A,A,10000000,100000000,2026-09-16,1.361994,%,Below 2°C,2.858184,tCO2/M$,1.200437,tCO2/M$,gs://infrasure-scr-data/onshore_wind/transition_risk/CONUS13K_Cell_251603_ND_MISO_OnshoreWind_transition_risks.xlsx,wind_transition,IC701010
