cell_id,lat_idx,lon_idx,lat_center,lon_center,state_abbr,source_uri,ssp2-4.5_baseline_available,ssp2-4.5_future_nonnull_count,ssp5-8.5_baseline_available,ssp5-8.5_future_nonnull_count
274645,190,1045,42.5,-98.75,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274645_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
274646,190,1046,42.5,-98.5,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274646_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
274671,190,1071,42.5,-92.25,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274671_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
274677,190,1077,42.5,-90.75,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274677_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
274707,190,1107,42.5,-83.25,MI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274707_MI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
274708,190,1108,42.5,-83.0,MI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_274708_MI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
276003,191,963,42.25,-119.25,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276003_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276004,191,964,42.25,-119.0,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276004_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276006,191,966,42.25,-118.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276006_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276009,191,969,42.25,-117.75,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276009_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276010,191,970,42.25,-117.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276010_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276012,191,972,42.25,-117.0,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276012_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276018,191,978,42.25,-115.5,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276018_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276044,191,1004,42.25,-109.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276044_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276045,191,1005,42.25,-108.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276045_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276047,191,1007,42.25,-108.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276047_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276048,191,1008,42.25,-108.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276048_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276054,191,1014,42.25,-106.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276054_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276055,191,1015,42.25,-106.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276055_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276056,191,1016,42.25,-106.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276056_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276062,191,1022,42.25,-104.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276062_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
276066,191,1026,42.25,-103.5,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276066_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
276074,191,1034,42.25,-101.5,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276074_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
276080,191,1040,42.25,-100.0,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276080_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
276081,191,1041,42.25,-99.75,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276081_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
276083,191,1043,42.25,-99.25,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276083_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
276098,191,1058,42.25,-95.5,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276098_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
276145,191,1105,42.25,-83.75,MI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_276145_MI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
277442,192,962,42.0,-119.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277442_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277443,192,963,42.0,-119.25,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277443_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277444,192,964,42.0,-119.0,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277444_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277446,192,966,42.0,-118.5,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277446_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277451,192,971,42.0,-117.25,OR,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277451_OR_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277452,192,972,42.0,-117.0,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277452_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277453,192,973,42.0,-116.75,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277453_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277454,192,974,42.0,-116.5,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277454_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277468,192,988,42.0,-113.0,ID,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277468_ID_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277481,192,1001,42.0,-109.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277481_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277482,192,1002,42.0,-109.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277482_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277486,192,1006,42.0,-108.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277486_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277487,192,1007,42.0,-108.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277487_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277489,192,1009,42.0,-107.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277489_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277490,192,1010,42.0,-107.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277490_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277492,192,1012,42.0,-107.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277492_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277493,192,1013,42.0,-106.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277493_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277495,192,1015,42.0,-106.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277495_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277496,192,1016,42.0,-106.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277496_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277501,192,1021,42.0,-104.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277501_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277502,192,1022,42.0,-104.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277502_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277506,192,1026,42.0,-103.5,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277506_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
277539,192,1059,42.0,-95.25,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277539_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
277545,192,1065,42.0,-93.75,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277545_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
277557,192,1077,42.0,-90.75,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277557_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
277560,192,1080,42.0,-90.0,IL,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277560_IL_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
277568,192,1088,42.0,-88.0,IL,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277568_IL_PJM_OnshoreWind_physical_risks.xlsx,False,0,False,0
277569,192,1089,42.0,-87.75,IL,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_277569_IL_PJM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278886,193,966,41.75,-118.5,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278886_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278889,193,969,41.75,-117.75,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278889_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278891,193,971,41.75,-117.25,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278891_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278892,193,972,41.75,-117.0,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278892_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278893,193,973,41.75,-116.75,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278893_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278894,193,974,41.75,-116.5,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278894_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278903,193,983,41.75,-114.25,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278903_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278907,193,987,41.75,-113.25,UT,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278907_UT_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278924,193,1004,41.75,-109.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278924_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278925,193,1005,41.75,-108.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278925_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278926,193,1006,41.75,-108.5,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278926_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278928,193,1008,41.75,-108.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278928_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278929,193,1009,41.75,-107.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278929_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278931,193,1011,41.75,-107.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278931_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278932,193,1012,41.75,-107.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278932_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278935,193,1015,41.75,-106.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278935_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278936,193,1016,41.75,-106.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278936_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278937,193,1017,41.75,-105.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278937_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278941,193,1021,41.75,-104.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278941_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
278944,193,1024,41.75,-104.0,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278944_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
278949,193,1029,41.75,-102.75,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278949_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
278952,193,1032,41.75,-102.0,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278952_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
278955,193,1035,41.75,-101.25,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_278955_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
279008,193,1088,41.75,-88.0,IL,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_279008_IL_PJM_OnshoreWind_physical_risks.xlsx,False,0,False,0
279009,193,1089,41.75,-87.75,IL,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_279009_IL_PJM_OnshoreWind_physical_risks.xlsx,False,0,False,0
279025,193,1105,41.75,-83.75,MI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_279025_MI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
279026,193,1106,41.75,-83.5,MI,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_279026_MI_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
280323,194,963,41.5,-119.25,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280323_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280325,194,965,41.5,-118.75,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280325_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280328,194,968,41.5,-118.0,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280328_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280333,194,973,41.5,-116.75,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280333_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280334,194,974,41.5,-116.5,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280334_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280338,194,978,41.5,-115.5,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280338_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280341,194,981,41.5,-114.75,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280341_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280346,194,986,41.5,-113.5,UT,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280346_UT_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280347,194,987,41.5,-113.25,UT,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280347_UT_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280348,194,988,41.5,-113.0,UT,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280348_UT_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280351,194,991,41.5,-112.25,UT,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280351_UT_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280359,194,999,41.5,-110.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280359_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280360,194,1000,41.5,-110.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280360_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280365,194,1005,41.5,-108.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280365_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280369,194,1009,41.5,-107.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280369_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280376,194,1016,41.5,-106.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280376_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280380,194,1020,41.5,-105.0,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280380_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280381,194,1021,41.5,-104.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280381_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280390,194,1030,41.5,-102.5,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280390_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
280396,194,1036,41.5,-101.0,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280396_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
280413,194,1053,41.5,-96.75,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280413_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
280418,194,1058,41.5,-95.5,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280418_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
280419,194,1059,41.5,-95.25,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280419_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
280420,194,1060,41.5,-95.0,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280420_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
280421,194,1061,41.5,-94.75,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280421_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
280433,194,1073,41.5,-91.75,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280433_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
280465,194,1105,41.5,-83.75,OH,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280465_OH_PJM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280466,194,1106,41.5,-83.5,OH,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280466_OH_PJM_OnshoreWind_physical_risks.xlsx,False,0,False,0
280467,194,1107,41.5,-83.25,OH,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_280467_OH_PJM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281765,195,965,41.25,-118.75,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281765_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281767,195,967,41.25,-118.25,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281767_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281770,195,970,41.25,-117.5,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281770_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281771,195,971,41.25,-117.25,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281771_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281778,195,978,41.25,-115.5,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281778_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281782,195,982,41.25,-114.5,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281782_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281783,195,983,41.25,-114.25,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281783_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281785,195,985,41.25,-113.75,UT,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281785_UT_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281786,195,986,41.25,-113.5,UT,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281786_UT_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281787,195,987,41.25,-113.25,UT,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281787_UT_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281789,195,989,41.25,-112.75,UT,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281789_UT_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281801,195,1001,41.25,-109.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281801_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281805,195,1005,41.25,-108.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281805_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281807,195,1007,41.25,-108.25,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281807_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281821,195,1021,41.25,-104.75,WY,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281821_WY_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
281824,195,1024,41.25,-104.0,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281824_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
281830,195,1030,41.25,-102.5,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281830_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
281834,195,1034,41.25,-101.5,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281834_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
281835,195,1035,41.25,-101.25,NE,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281835_NE_SPP_OnshoreWind_physical_risks.xlsx,False,0,False,0
281858,195,1058,41.25,-95.5,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281858_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
281861,195,1061,41.25,-94.75,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281861_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
281862,195,1062,41.25,-94.5,IA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281862_IA_MISO_OnshoreWind_physical_risks.xlsx,False,0,False,0
281932,195,1132,41.25,-77.0,PA,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_281932_PA_PJM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283203,196,963,41.0,-119.25,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283203_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283204,196,964,41.0,-119.0,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283204_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283205,196,965,41.0,-118.75,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283205_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283206,196,966,41.0,-118.5,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283206_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283207,196,967,41.0,-118.25,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283207_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283208,196,968,41.0,-118.0,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283208_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283212,196,972,41.0,-117.0,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283212_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283213,196,973,41.0,-116.75,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283213_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283214,196,974,41.0,-116.5,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283214_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283221,196,981,41.0,-114.75,NV,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283221_NV_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283225,196,985,41.0,-113.75,UT,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283225_UT_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
283226,196,986,41.0,-113.5,UT,gs://infrasure-scr-data/onshore_wind/physical_risk/CONUS13K_Cell_283226_UT_WEIM_OnshoreWind_physical_risks.xlsx,False,0,False,0
